Angle,Aire
0.0,73.66255317484219
0.01,73.46844258040797
0.02,73.26292681520991
0.03,73.0463334555178
0.04,72.8194159112722
0.05,72.58334498998833
0.06,72.3359448400775
0.07,72.07456145925411
0.08,71.79905383791356
0.09,71.50945832273624
0.1,71.20578445477618
0.11,70.88747012178177
0.12,70.55263834155606
0.13,70.19746642550298
0.14,69.82280869256358
0.15,69.42893619183089
0.16,69.01444333193695
0.17,68.57766998153086
0.18,68.11174144086255
0.19,67.61306582127175
0.2,67.08108787628137
0.21,66.50731856825139
0.22,65.85966834037208
0.23,65.11697768689815
0.24,64.26153349958969
0.25,63.19270517264365
0.26,61.95772986894074
0.27,60.731937207219765
0.28,59.51522996770011
0.29,58.30759159293314
0.3,57.109132848041654
0.31,55.92094884228403
0.32,54.74498225319578
0.33,53.581742721115546
0.34,52.43145242806045
0.35,51.29407588029353
0.36,50.169545039502104
0.37,49.05788442524141
0.38,47.959900627222666
0.39,46.87924182569453
0.4,45.816402456657165
0.41,44.77137735152342
0.42,43.7441664864381
0.43,42.73478885414268
0.44,41.74453080719542
0.45,40.7778419791892
0.46,39.83569255087348
0.47,38.91810325630169
0.48,38.02616341977495
0.49,37.161344673931886
0.5,36.32937679664432
0.51,35.53364481781943
0.52,34.77725111143159
0.53,34.06132448991805
0.54,33.40209262577386
0.55,32.83161956634325
0.56,32.367946102754104
0.57,32.0528330648682
0.58,31.997207156595522
0.59,32.0165323708466
0.6,32.036492602482575
0.61,32.05703582462996
0.62,32.07816339974875
0.63,32.099914785059944
0.64,32.122331485521116
0.65,32.14551042348325
0.66,32.1694604134745
0.67,32.19414364354792
0.68,32.21950612142782
0.69,32.24548267706019
0.7,32.27211498156067
0.71,32.29940669485352
0.72,32.327357814134395
0.73,32.35611917037427
0.74,32.385863262736905
0.75,32.41658518358786
0.76,32.448321313026014
0.77,32.48101561721109
0.78,32.51462784148396
0.79,32.54915798689071
0.8,32.584587849024025
0.81,32.6215681698334
0.82,32.66581332340693
0.83,32.718640338296076
0.84,32.780052954644084
0.85,32.85003637113369
0.86,32.92849693604042
0.87,33.01538375067836
0.88,33.1136810946946
0.89,33.23771367175018
0.9,33.389353694669865
0.91,33.568608621934025
0.92,33.7754859214768
0.93,34.01752200020113
0.94,35.147997980421906
0.95,42.414164432043606
0.96,53.184162679333824
0.97,65.12977752486503
0.98,78.10794179891748
0.99,96.72313236112964
1.0,119.68854855772686
1.01,145.42105072193945
1.02,172.6380712392877
1.03,200.16789669060077
1.04,227.78136419798847
1.05,255.46754766061545
1.06,283.2200865582282
1.07,311.01739757789795
1.08,338.8482786700206
1.09,366.71183706308096
1.1,394.6077576377664
1.11,422.52945854890396
1.12,450.46534388701735
1.13,478.41473658213977
1.14,506.3773072033405
1.15,534.3515837431677
1.16,562.3356344027706
1.17,590.3283188180416
1.18,618.318736864861
1.19,646.2933763410113
1.2,674.2516755968725
1.21,702.1936339527157
1.22,730.1192351078897
1.23,758.0095749530469
1.24,785.8394780072533
1.25,813.6081635407631
1.26,841.2318064735002
1.27,864.0476476748463
1.28,880.8133554926193
1.29,893.9163000973025
1.3,899.4037071283063
1.31,901.8399078383165
1.32,903.0098856703478
1.33,903.765558892795
1.34,904.4118836929009
1.35,904.9892961381298
1.36,905.5131844684478
1.37,905.9946483059169
1.38,906.435293115554
1.39,906.8446741331343
1.4,907.2254495931029
1.41,907.5842415675928
1.42,907.9232786277412
1.43,908.2426664087026
1.44,908.5427615286578
1.45,908.8219260554681
1.46,909.0760405562002
1.47,909.3091424262063
1.48,909.5246202411967
1.49,909.7225268458585
1.5,909.8980902309079
1.51,910.0436491400845
1.52,910.1571000323233
1.53,910.238212329937
1.54,910.2773832158342
1.55,910.2642006121878
1.56,910.196664083885
1.57,910.0600700966846
1.58,909.8368274773425
1.59,909.5042106636884
1.6,909.0294822989697
1.61,908.3508525223712
1.62,907.3655095890527
1.63,905.4192186353598
1.64,901.689543824125
1.65,896.5366041273751
1.66,890.1205116226405
1.67,882.0364368602432
1.68,871.5420101941467
1.69,859.6421794073756
1.7,846.877227613362
1.71,833.5507812864546
1.72,819.9115076973656
1.73,806.1627544686556
1.74,792.3593436119177
1.75,778.5223971314472
1.76,764.6608848803011
1.77,750.7892040119018
1.78,736.9120199787698
1.79,723.0328073315177
1.8,709.1536899042819
1.81,695.2827991229407
1.82,681.4268342596752
1.83,667.5861227417506
1.84,653.763113599067
1.85,639.9711168302308
1.86,626.2205478494209
1.87,612.5128071046468
1.88,598.8664570340039
1.89,585.3031838468645
1.9,571.8330166512238
1.91,558.5042031914703
1.92,545.344427731866
1.93,532.4414833137805
1.94,519.9093421149234
1.95,508.03129243916544
1.96,497.891912992807
1.97,490.8549377532614
1.98,486.47444082160865
1.99,483.6890253580677
2.0,481.9378577347359
2.01,480.90050540294806
2.02,480.3316191526752
2.03,480.00524864786684
2.04,479.77590744366796
2.05,479.602753589787
2.06,479.4729060911465
2.07,479.36948924189693
2.08,479.2882431674117
2.09,479.2182944163578
2.1,479.15769216337475
2.11,479.102748179979
2.12,479.05207929115653
2.13,479.00514943773607
2.14,478.96191029299524
2.15,478.92234019486057
2.16,478.885769273258
2.17,478.8520008099978
2.18,478.8210346761852
2.19,478.7928707439386
2.2,478.76724765912803
2.21,478.7435714646793
2.22,478.7218522633209
2.23,478.7022438504555
2.24,478.68486935220596
2.25,478.6696319616811
2.26,478.656035760964
2.27,478.64396070093255
2.28,478.6334067160938
2.29,478.62437347383326
2.3,478.61683955071135
2.31,478.6108692414459
2.32,478.6063139340299
2.33,478.6030627575838
2.34,478.60112161183554
2.35,478.6004747590307
2.36,478.60111825767217
2.37,478.6030541851548
2.38,478.6062425006167
2.39,478.61044177233566
2.4,478.61576100150216
2.41,478.622265992604
2.42,478.62995692593546
2.43,478.6388486018344
2.44,478.6489481612048
2.45,478.660249511109
2.46,478.67253478106585
2.47,478.6856415380322
2.48,478.69951004994067
2.49,478.71429065388674
2.5,478.7300438346167
2.51,478.74676957222306
2.52,478.7644678399054
2.53,478.7830740664084
2.54,478.80226846860177
2.55,478.8219930663269
2.56,478.84224290077583
2.57,478.86301567207687
2.58,478.8844218138993
2.59,478.9065489642504
2.6,478.9292848423843
2.61,478.952598705013
2.62,478.9763145346965
2.63,479.00032725397404
2.64,479.024636848384
2.65,479.04925044968365
2.66,479.0741533819881
2.67,479.09926951494515
2.68,479.1246697608109
2.69,479.15036101827445
2.7,479.1763036642808
2.71,479.2023030073597
2.72,479.2283362335754
2.73,479.254363030189
2.74,479.2802971899461
2.75,479.3061355949736
2.76,479.3318628993426
2.77,479.35744048816747
2.78,479.38287883991285
2.79,479.4081844223715
2.8,479.4332259334196
2.81,479.45791105577064
2.82,479.4822443115478
2.83,479.50622802907986
2.84,479.52985890341614
2.85,479.5531612902552
2.86,479.5762267065437
2.87,479.5990411353115
2.88,479.621501631306
2.89,479.6434348576929
2.9,479.6648088582244
2.91,479.6856442669145
2.92,479.7060560485972
2.93,479.726068634802
2.94,479.74567246569416
2.95,479.76483077794853
2.96,479.783489760234
2.97,479.8016489456285
2.98,479.8193070103922
2.99,479.83651055645726
3.0,479.8532663691254
3.01,479.86955952195154
3.02,479.88536547481556
3.03,479.9006200714828
3.04,479.9153136272964
3.05,479.9295169923834
3.06,479.9433052959166
3.07,479.95671370942625
3.08,479.96976834759744
3.09,479.9824471130969
3.1,479.9947180241961
3.11,480.0065493984516
3.12,480.01797580269573
3.13,480.029058107879
3.14,480.03979808706924
3.15,480.0502085847841
3.16,480.06032175705747
3.17,480.07011301063204
3.18,480.07958134008294
3.19,480.0887029774689
3.2,480.0975613959636
3.21,480.10616949458034
3.22,480.1145232214743
3.23,480.12260545274995
3.24,480.1304235647795
3.25,480.13795957292274
3.26,480.1451855911554
3.27,480.1521040580956
3.28,480.1587758679758
3.29,480.16519020816594
3.3,480.1713276425481
3.31,480.1772016027318
3.32,480.18280600696824
3.33,480.1881300745071
3.34,480.1931563791392
3.35,480.197896486879
3.36,480.20236555941136
3.37,480.20656813383897
3.38,480.2105174921286
3.39,480.21418210707145
3.4,480.21757920521253
3.41,480.2207068075643
3.42,480.22352915329054
3.43,480.2260651343708
3.44,480.2283418255235
3.45,480.23036572831785
3.46,480.2320919953408
3.47,480.23352099501136
3.48,480.23467784769065
3.49,480.23555397845774
3.5,480.23614284214875
3.51,480.23647114050743
3.52,480.2365095696462
3.53,480.2362376760317
3.54,480.23565453238825
3.55,480.2347667044707
3.56,480.2335957895261
3.57,480.2321410650318
3.58,480.2303866289099
3.59,480.228308697833
3.6,480.22590554727685
3.61,480.22317402335466
3.62,480.22010857890996
3.63,480.21670884581977
3.64,480.21293220443863
3.65,480.20882376661916
3.66,480.2043889540453
3.67,480.1996035613723
3.68,480.19441180180894
3.69,480.1887356364824
3.7,480.1826190963622
3.71,480.17611651881606
3.72,480.16923096633775
3.73,480.16184289370005
3.74,480.1539118265886
3.75,480.1454127530913
3.76,480.1363330150424
3.77,480.12659274908583
3.78,480.1161919903361
3.79,480.1051235777003
3.8,480.09316584552016
3.81,480.0802045087628
3.82,480.06613316904657
3.83,480.0506366827847
3.84,480.0336266376388
3.85,480.0148064215795
3.86,479.99412510157003
3.87,479.9715827070461
3.88,479.94728692616223
3.89,479.9213844464015
3.9,479.89385665015635
3.91,479.864725401214
3.92,479.8340063989856
3.93,479.80179564218355
3.94,479.7682743585542
3.95,479.73345753907563
3.96,479.69731367096534
3.97,479.65983733351015
3.98,479.62122668260844
3.99,479.5817288145235
4.0,479.54138229617104
4.01,479.5001739366063
4.02,479.45815889452706
4.03,479.4154984124703
4.04,479.3723967842607
4.05,479.32881299446115
4.06,479.2847927973836
4.07,479.2405595096755
4.08,479.19626375285526
4.09,479.15191899474604
4.1,479.107623702314
4.11,479.06369835201355
4.12,479.02026901675237
4.13,478.97754596221137
4.14,478.935852142901
4.15,478.8953569187262
4.16,478.85640125279355
4.17,478.8191671526661
4.18,478.7836540786245
4.19,478.7496737344557
4.2,478.71716354979515
4.21,478.6862030133404
4.22,478.65691841807137
4.23,478.6292991783382
4.24,478.60337251482935
4.25,478.5790972353524
4.26,478.55643789144267
4.27,478.5354122513312
4.28,478.51609490940484
4.29,478.49827911164823
4.3,478.48196708110413
4.31,478.46731423204835
4.32,478.4543510463269
4.33,478.4429271679033
4.34,478.43301699272865
4.35,478.4246312563331
4.36,478.41777350071453
4.37,478.4124804394476
4.38,478.40882462935843
4.39,478.4067900630959
4.4,478.4063885029798
4.41,478.4076631532086
4.42,478.4105099048727
4.43,478.4149262754004
4.44,478.42101694914555
4.45,478.42874752996255
4.46,478.4380477172036
4.47,478.4487788111007
4.48,478.4608748027459
4.49,478.4744779991329
4.5,478.4895992986991
4.51,478.5062447257263
4.52,478.5244343645112
4.53,478.5439793338449
4.54,478.56427084391527
4.55,478.5851202017931
4.56,478.6065994395726
4.57,478.62869436414354
4.58,478.6512984746381
4.59,478.6745531673136
4.6,478.69848238438107
4.61,478.7230611647843
4.62,478.7474809977005
4.63,478.77115094167726
4.64,478.7940070077139
4.65,478.8159921446214
4.66,478.83711766774206
4.67,478.85723053964887
4.68,478.8761374962738
4.69,478.8937109897308
4.7,478.9092953248394
4.71,478.9221533669898
4.72,478.9321195645302
4.73,478.9392093944116
4.74,478.9432812795603
4.75,478.9441936123422
4.76,478.9417703872251
4.77,478.93566835221975
4.78,478.92494876418243
4.79,478.90915346653134
4.8,478.88801433887943
4.81,478.861527881604
4.82,478.8292078857528
4.83,478.7906660532658
4.84,478.74515720172434
4.85,478.69164467041423
4.86,478.6298704698046
4.87,478.5586432480948
4.88,478.4768679199869
4.89,478.3798283577742
