step_x,intersection_area
0.0,290.0780573819969
0.02864788975654116,293.1619524870675
0.05729577951308232,296.2508510815226
0.08594366926962349,299.3447567142754
0.11459155902616464,302.4436729387517
0.1432394487827058,305.54685634090896
0.17188733853924698,308.65038006046547
0.20053522829578813,311.7532653107818
0.22918311805232927,314.85551021534013
0.25783100780887047,317.95711289459246
0.28647889756541167,321.0580714658537
0.3151267873219529,324.15838404333624
0.343774677078494,327.2580487381914
0.3724225668350352,330.3570636584679
0.4010704565915764,333.4554269090597
0.4297183463481176,336.5531365917915
0.45836623610465876,339.65019080537763
0.48701412586119996,342.746587645319
0.5156620156177412,345.8423252041021
0.5443099053742824,348.93740157099603
0.5729577951308236,352.03181483217713
0.6016056848873648,355.1255630706311
0.6302535746439059,358.21864436627214
0.6589014644004471,361.3110567957385
0.6875493541569884,364.40279843260646
0.7161972439135295,367.4938673472692
0.7448451336700708,370.5842616068978
0.7734930234266119,373.6739792755066
0.8021409131831531,376.7630279781741
0.8307888029396943,379.8519995605676
0.8594366926962355,382.9370046702786
0.8880845824527765,386.0175641043886
0.9167324722093179,389.0936812778863
0.945380361965859,392.16535961013807
0.9740282517224003,395.2326025246863
1.0026761414789414,398.29541344948444
1.0313240312354826,401.3537958168046
1.0599719209920238,404.4077530631437
1.088619810748565,407.45728862937125
1.1172677005051062,410.5037951030814
1.1459155902616474,413.5575042751797
1.1745634800181886,416.6205008374611
1.2032113697747298,419.69280840758853
1.2318592595312707,422.7744506372115
1.2605071492878122,425.86545121211714
1.2891550390443534,428.96583385232793
1.3178029288008946,432.0756223119797
1.3464508185574355,435.19484037959273
1.3750987083139767,438.32351187796417
1.4037465980705182,441.4616606643118
1.4323944878270591,444.6093106302541
1.4610423775836003,447.7664857019896
1.4896902673401415,450.93320984024535
1.5183381570966827,454.10950704025305
1.546986046853224,457.2958501434333
1.5756339366097651,460.49778267489626
1.6042818263663061,463.71696820758234
1.6329297161228475,466.95343088159535
1.6615776058793887,470.2071948717131
1.6902254956359297,473.4782843877605
1.718873385392471,476.76672367467535
1.7475212751490123,480.0725370122642
1.7761691649055535,483.3957487156009
1.8048170546620943,486.73056484655297
1.8334649444186357,490.0704915128771
1.8621128341751767,493.4209134042708
1.890760723931718,496.7825907768808
1.919408613688259,500.1555399924792
1.9480565034448005,503.53977743796156
1.9767043932013415,506.93531952558686
2.0053522829578827,510.34218269268774
2.034000172714424,513.7603834018794
2.062648062470965,517.1899381411213
2.0912959522275063,520.6308634237101
2.1199438419840475,524.0831757882663
2.1485917317405887,527.546891799022
2.17723962149713,531.0220280455796
2.205887511253671,534.5086011430226
2.2345354010102123,538.0066277320965
2.263183290766753,541.5161222418589
2.2918311805232947,545.0366750171647
2.320479070279836,548.5679852509185
2.349126960036377,552.1100696503873
2.377774849792918,555.6629449485464
2.4064227395494595,559.2266279043481
2.4350706293060007,562.8011353025913
2.4637185190625415,566.3864839539455
2.4923664088190827,569.9826906951163
2.5210142985756243,573.5875383927174
2.549662188332165,577.1963278896534
2.5783100780887067,580.7994699179736
2.606957967845248,584.3478783208952
2.635605857601789,587.8344488320048
2.66425374735833,591.2591017343398
2.692901637114871,594.6217572055652
2.7215495268714123,597.9223353178934
2.7501974166279535,601.1607560379896
2.7788453063844947,604.336939226591
2.8074931961410363,607.450804638566
2.8361410858975775,610.5022719227735
2.8647889756541183,613.4912606216645
2.8934368654106595,616.4176901712993
2.9220847551672007,619.2814799013036
2.950732644923742,622.0825490343386
2.979380534680283,624.8208166863135
3.008028424436824,627.4964565287224
3.0366763141933655,630.1098690644308
3.0653242039499067,632.6609845233198
3.093972093706448,635.1497216284641
3.122619983462989,637.575998994977
3.1512678732195303,639.9397351304588
3.1799157629760715,642.2408484342515
3.2085636527326122,644.4792571976021
3.2372115424891534,646.6548796033335
3.265859432245695,648.7766731901331
3.2945073220022363,650.8929257617881
3.3231552117587775,653.0107824406059
3.3518031015153187,655.1302444219397
3.3804509912718594,657.2513129018946
3.4090988810284006,659.373989077708
3.437746770784942,661.4982741478774
3.466394660541483,663.6088215993161
3.4950425502980247,665.6815703771463
3.523690440054566,667.7162035929094
3.552338329811107,669.7126922052219
3.5809862195676474,671.6710071500847
3.6096341093241886,673.591119341331
3.63828199908073,675.4729996697328
3.6669298888372714,677.3166190037291
3.6955777785938126,679.121948189252
3.7242256683503534,680.888869222216
3.7528735581068946,682.6161163645442
3.781521447863436,684.3032635371047
3.810169337619977,685.950281387042
3.838817227376518,687.5571405388973
3.8674651171330594,689.1238115944127
3.896113006889601,690.6502651326977
3.924760896646142,692.1364717098579
3.953408786402683,693.5824018592942
3.982056676159224,694.9880260916821
4.010704565915765,696.3533148947353
4.039352455672306,697.6782387333586
4.068000345428848,698.9627680495427
4.096648235185389,700.2068732623854
4.12529612494193,701.410524768046
4.153944014698472,702.5832236168683
4.182591904455013,703.7529316677862
4.211239794211553,704.92146271568
4.239887683968095,706.0888168883021
4.268535573724636,707.2549943131443
4.297183463481177,708.4199951180221
4.325831353237718,709.583819430962
4.35447924299426,710.7464673799255
4.383127132750801,711.9079390929232
4.411775022507342,713.068234698386
4.440422912263883,714.2273682212283
4.469070802020425,715.3845832991627
4.497718691776965,716.5335321266505
4.526366581533506,717.673512798192
4.555014471290048,718.8045206946134
4.583662361046589,719.9265511943145
4.61231025080313,721.0395996734434
4.640958140559672,722.1436615057169
4.669606030316213,723.2387320624618
4.698253920072754,724.32480671268
4.726901809829295,725.4018808229677
4.755549699585836,726.4699497575209
4.784197589342377,727.529008878249
4.812845479098919,728.5790535446513
4.84149336885546,729.6200791137394
4.870141258612001,730.6520809403605
4.898789148368542,731.6750543767226
4.927437038125083,732.6889947728499
4.956084927881625,733.693897476347
4.984732817638165,734.6897578323815
5.013380707394707,735.6765711837444
5.042028597151249,736.6543328708218
5.070676486907789,737.6230382316843
5.09932437666433,738.5826826019913
