step_x,intersection_area
0.0,0.0
0.2864788975654116,0.0
0.5729577951308232,0.0
0.8594366926962348,0.0
1.1459155902616465,0.0
1.432394487827058,0.0
1.7188733853924698,0.0
2.0053522829578814,11.15386489457496
2.291831180523293,58.677725947360486
2.5783100780887045,90.87388309076741
2.864788975654116,116.44275790139517
3.151267873219527,138.53242926094867
3.437746770784939,159.4107575491857
3.7242256683503503,175.81545998731463
4.010704565915762,189.6211532626547
4.297183463481174,198.01895055864256
4.583662361046586,200.9698108890899
4.870141258611998,203.0379088417236
5.15662015617741,207.57877254647016
5.443099053742821,214.53991800333222
5.729577951308234,221.6316023912668
6.016056848873646,225.77587531560815
6.302535746439057,225.53197698061746
6.589014644004469,225.56319716782247
6.87549354156988,227.767793662481
7.161972439135291,230.77811984885773
7.448451336700704,232.52218804717018
7.734930234266116,233.3616369752057
8.021409131831527,234.03587075711894
8.30788802939694,236.24676895826758
8.594366926962351,238.76197378212368
8.880845824527762,242.23912822477973
9.167324722093175,245.45677281839852
9.453803619658586,246.8928116462231
9.740282517224,247.69534429790693
10.02676141478941,246.37625072670653
10.313240312354822,243.2343684361781
10.599719209920233,243.0652243393994
10.886198107485647,244.84487693284976
11.172677005051058,247.33029221951557
11.45915590261647,251.31175234587872
11.745634800181882,251.83051995374555
12.032113697747294,247.2524434736702
12.318592595312705,242.88409319778663
12.605071492878118,240.7475044323996
12.891550390443529,239.71058587062774
13.17802928800894,239.64479968025682
13.464508185574354,241.33412889205403
13.750987083139766,243.44051623413424
14.037465980705177,244.33955377423135
14.323944878270588,242.57042371338628
14.610423775835999,240.4449351352877
14.89690267340141,240.72071454715004
15.183381570966823,244.24516650092895
15.469860468532234,247.1071683100961
15.756339366097645,246.69644910378602
16.042818263663058,248.31326028079087
16.32929716122847,253.59643805034452
16.61577605879388,260.1862345067725
16.902254956359293,261.52331834839066
17.188733853924706,259.7409374977305
17.475212751490115,258.78745493458376
17.761691649055532,261.7649946602677
18.04817054662094,267.3417685665147
18.334649444186354,280.8490459459474
18.621128341751763,298.2061504434403
18.907607239317176,324.05662129798077
19.19408613688259,359.41537967797547
19.480565034448,411.78159115446846
19.76704393201341,479.78401552211926
20.053522829578824,504.2644250214993
20.340001727144237,502.7983861055856
20.62648062470965,505.57863915934655
20.912959522275063,503.93204247624027
21.199438419840472,488.2814651876061
21.485917317405885,406.6799509888722
21.772396214971295,238.99091331245745
22.058875112536708,55.27143070127869
22.34535401010212,0.0
22.63183290766753,0.0
22.918311805232943,0.0
23.204790702798356,0.0
23.491269600363765,0.0
23.777748497929178,0.0
24.06422739549459,0.0
24.35070629306,1.3126440792463856
24.637185190625413,38.49710295731312
24.92366408819083,93.34812269394186
25.210142985756235,127.91199555918034
25.49662188332165,156.7808030104539
25.783100780887064,182.6163457243973
26.069579678452474,205.11211839804758
26.356058576017887,222.41453912839438
26.6425374735833,236.09990279888854
26.92901637114871,241.74916266897924
27.215495268714122,243.8215532509612
27.501974166279535,246.4467692105753
27.788453063844944,253.03838800302407
28.074931961410357,261.1606475421644
28.36141085897577,268.20971539186087
28.64788975654118,270.01305413308705
28.934368654106592,269.35461920422495
29.220847551672005,270.3367274486311
29.507326449237414,273.4714868240055
29.793805346802827,276.18420231207756
30.080284244368237,277.83173330282284
30.36676314193365,278.4263407221616
30.653242039499066,279.89228888757845
30.939720937064475,281.9972985152167
31.226199834629888,284.9217250408142
31.5126787321953,288.7732738611245
31.79915762976071,291.22988880619414
32.08563652732612,292.23167243583737
32.37211542489153,292.08989771463007
32.65859432245694,289.006780014882
32.94507322002236,286.91117888590105
33.231552117587775,288.31940367377194
33.518031015153184,290.5324943175924
33.80450991271859,294.648412280394
34.09098881028401,297.55462481520954
34.37746770784942,294.48261025853157
34.66394660541483,287.9038676884903
34.950425502980245,284.1515888507141
35.236904400545654,282.4313796297841
35.523383298111064,281.7887911061632
35.80986219567648,282.7825487221806
36.09634109324189,285.19849104690445
36.3828199908073,287.303818262895
36.669298888372715,286.7053484468653
36.955777785938125,284.3083543723958
37.242256683503534,282.78216780395303
37.52873558106895,285.3060079708555
37.81521447863436,289.0256615533573
38.101693376199776,289.79868956524973
