Nom,Somme
0.0,147.5362544827853
0.01,147.76216417757763
0.02,147.99750477074764
0.03,148.24246004464604
0.04,148.49728260011287
0.05,148.76291148919927
0.06,149.04258193910067
0.07,149.33663510003663
0.08,149.64485684679897
0.09,149.96729521440227
0.1,150.30529555802474
0.11,150.66436185321004
0.12,151.04569417607905
0.13,151.4515331830201
0.14,152.27048418605384
0.15,155.79216665183162
0.16,165.95094027338843
0.17,178.62052159763368
0.18,191.7957946972084
0.19,205.26577826836893
0.2,219.0740046107037
0.21,233.4498903466737
0.22,248.8767091112275
0.23,265.57047006705693
0.24,283.35925020100046
0.25,302.5528973950793
0.26,323.5253183149293
0.27,346.0790678021017
0.28,369.93971160974644
0.29,395.0421465351691
0.3,421.5338501497359
0.31,449.7394679042851
0.32,482.0890838343457
0.33,519.5036047826934
0.34,558.2467139387044
0.35,597.6925435601183
0.36,637.4663225004301
0.37,677.3189709675001
0.38,717.2016516634492
0.39,757.1082632198606
0.4,797.0285519132942
0.41,836.9632333520909
0.42,876.907847343892
0.43,916.8597702453915
0.44,956.8018657476903
0.45,996.7044743580138
0.46,1036.4333225383007
0.47,1075.7593314636083
0.48,1113.6668040934596
0.49,1145.6761540035518
0.5,1178.9971273257834
0.51,1212.0518172641187
0.52,1245.0107701754941
0.53,1278.7720538065705
0.54,1314.598354849961
0.55,1349.9600393501562
0.56,1384.3014702901298
0.57,1417.380268120848
0.58,1448.8950260378779
0.59,1478.7199516686705
0.6,1507.298736971519
0.61,1534.951618249615
0.62,1561.902786024877
0.63,1588.1433676438123
0.64,1612.1290274073092
0.65,1628.018482467688
0.66,1642.4665572633246
0.67,1656.4371040629576
0.68,1670.261961519685
0.69,1684.0512827670204
0.7,1697.8055997229094
0.71,1711.5309344923821
0.72,1725.2296963200342
0.73,1738.9020846559577
0.74,1752.5468105209593
0.75,1766.1440719927086
0.76,1779.6881357251127
0.77,1793.1788001574128
0.78,1806.5593174099818
0.79,1819.7775148927994
0.8,1827.3661422200953
0.81,1830.0588899977365
0.82,1831.3691614312038
0.83,1832.2349373521897
0.84,1832.871297585395
0.85,1833.4031361843868
0.86,1833.8681070109333
0.87,1834.288313428884
0.88,1834.6703525348403
0.89,1835.0149693394462
0.9,1835.3267618520877
0.91,1835.6156992181027
0.92,1835.8830078317105
0.93,1836.1282264271986
0.94,1836.3501789902675
0.95,1836.5501759711105
0.96,1836.7336511345143
0.97,1836.9003913432516
0.98,1837.0504690121984
0.99,1837.1841875236596
1.0,1837.3016937965663
1.01,1837.4032938847558
1.02,1837.4907907968923
1.03,1837.5654215337113
1.04,1837.6260433450761
1.05,1837.6725418499013
1.06,1837.7043530135911
1.07,1837.7196554576103
1.08,1837.719026668632
1.09,1837.7026089097244
1.1,1837.6704813068304
1.11,1837.622898411404
1.12,1837.56208108513
1.13,1837.4882600213368
1.14,1837.3963383542812
1.15,1837.2798258075773
1.16,1837.1360459054295
1.17,1836.9651652157759
1.18,1836.7682140163242
1.19,1836.5459828549947
1.2,1836.298644223246
1.21,1836.0212650033413
1.22,1835.7045363028258
1.23,1835.3462968219874
1.24,1834.9403531339221
1.25,1834.4854555845116
1.26,1833.962389929157
1.27,1833.3578137012748
1.28,1831.9735730924654
1.29,1827.4054250838406
1.3,1819.9346901154563
1.31,1808.4911140278327
1.32,1795.5399048972702
1.33,1781.9979837495966
1.34,1767.8897384608722
1.35,1751.9785734653547
1.36,1733.5588592960885
1.37,1712.0992544998367
1.38,1685.7548407206327
1.39,1658.799868845747
1.4,1631.6766628280725
1.41,1603.9697255879755
1.42,1571.8079144812318
1.43,1533.0815569936149
1.44,1493.0870512206855
1.45,1453.0376450095541
1.46,1412.9504652948094
1.47,1372.8552985423594
1.48,1332.7540970112168
1.49,1292.6421744082495
1.5,1252.519160407899
1.51,1212.3875147068895
1.52,1172.2553435810119
1.53,1132.128676479264
1.54,1092.0184882213216
1.55,1051.9239885004608
1.56,1011.8438175216469
1.57,971.7992007709279
1.58,931.7905754370744
1.59,891.7849189429818
1.6,848.1929504794612
1.61,801.6703172038656
1.62,755.4181620105876
1.63,712.6363709140107
1.64,673.3762905925312
1.65,635.3141112626341
1.66,598.5023802498998
1.67,563.5236724806766
1.68,530.976648778404
1.69,502.48061288399947
1.7,475.42489459741506
1.71,448.5084491243114
1.72,421.83095744383627
1.73,395.4825027169961
1.74,369.73166774676963
1.75,354.29871440174054
1.76,340.266078527303
1.77,326.29670330760035
1.78,312.39159881878487
1.79,298.55286128275446
1.8,284.75659586021374
1.81,270.9904838459059
1.82,257.2542085254059
1.83,243.54801295867742
1.84,229.87881650128435
1.85,216.25432215903226
1.86,202.67423207608374
1.87,189.13795460788708
1.88,175.67697703627329
1.89,162.3230095397704
1.9,150.03107677300648
1.91,146.05136992426648
1.92,145.85371913492793
1.93,145.68536655353878
1.94,145.5381379743616
1.95,145.40623205026148
1.96,145.2873998419631
1.97,145.18107355499052
1.98,145.0869160142911
1.99,145.00273487781186
2.0,144.92626061239994
2.01,144.85661711531435
2.02,144.79396672769258
2.03,144.7383900897841
2.04,144.68959750812962
2.05,144.64636366491692
2.06,144.6084276753968
2.07,144.5758845017188
2.08,144.5485146706054
2.09,144.5254231967989
2.1,144.50580986977386
2.11,144.48913723371538
2.12,144.4743127577102
2.13,144.46113474887756
2.14,144.44946522424345
2.15,144.4391735817274
2.16,144.4302534949121
2.17,144.4225946367546
2.18,144.41614800639806
2.19,144.41088739311277
2.2,144.40677676078428
2.21,144.4034879858173
2.22,144.40104663371739
2.23,144.39953712847372
2.24,144.39892038883255
2.25,144.3987849014747
2.26,144.39895474451538
2.27,144.39928596731448
2.28,144.3997509257681
2.29,144.4003518204787
2.3,144.4011191175417
2.31,144.4017928369018
2.32,144.40252414611183
2.33,144.40331645212362
2.34,144.4042662649282
2.35,144.4054576052463
2.36,144.40666622097788
2.37,144.4077330318464
2.38,144.408821585473
2.39,144.41008430202157
2.4,144.41165691189963
2.41,144.4133065972114
2.42,144.4149429636775
2.43,144.4162725411013
2.44,144.41699679318472
2.45,144.41714037838648
2.46,144.41690008690625
2.47,144.41644275432395
2.48,144.41605664241877
2.49,144.4158106384654
2.5,144.415680665389
2.51,144.41567815822293
2.52,144.41523687702852
2.53,144.41405196055405
2.54,144.4122960545313
2.55,144.41001413984677
2.56,144.40741592564302
2.57,144.40487254587396
2.58,144.40252934657488
2.59,144.39986599977618
2.6,144.39635760370624
2.61,144.3918881833062
2.62,144.38639330491037
2.63,144.38004030841256
2.64,144.37343858770396
2.65,144.3670248703079
2.66,144.36138330631894
2.67,144.35655628317772
2.68,144.35258598009625
2.69,144.3495860851554
2.7,144.34758945670865
2.71,144.34659352705233
2.72,144.34638096426508
2.73,144.3467646220141
2.74,144.3480849053314
2.75,144.35068871314482
2.76,144.35513244284564
2.77,144.3629358083575
2.78,144.37499262844244
2.79,144.3914530203926
2.8,144.41339910895
2.81,144.44384296371763
2.82,144.48353699464565
2.83,144.53261901576116
2.84,144.59113397766149
2.85,144.65877743340815
2.86,144.73613722354452
2.87,144.82516381781116
2.88,144.92744281470766
2.89,145.04349640358362
2.9,145.17388596292903
2.91,145.31902871015666
2.92,145.47911599015572
2.93,145.65615444266902
2.94,145.85540708790808
2.95,146.07838916594258
2.96,146.32986326516442
2.97,146.60969743109337
2.98,146.91746727171386
2.99,147.25315420370526
3.0,147.616833817214
3.01,148.0090695953899
3.02,148.43980133214615
3.03,149.22851191248174
3.04,150.661294356493
3.05,152.94694076087572
3.06,158.88331206244482
3.07,170.3414027287002
3.08,184.928998134848
3.09,209.5096289683828
3.1,235.34537878236273
3.11,261.75808811797924
3.12,288.53992997800776
3.13,317.3203745291112
3.14,354.4559699584878
3.15,394.1474407972379
