Angle,Aire
0.0,75.35084631085255
0.01,75.49802789054658
0.02,75.65152538074727
0.03,75.81146011646813
0.04,75.97818117923566
0.05,76.15214786724582
0.06,76.33578238365796
0.07,76.52949994511941
0.08,76.7333411880496
0.09,76.94736939770908
0.1,77.172848657415
0.11,77.41510841952197
0.12,77.67534804377387
0.13,77.95511080059833
0.14,78.64233617415147
0.15,82.02666750791097
0.16,92.04239494721402
0.17,104.56317485516158
0.18,117.58383936821782
0.19,130.89353710025853
0.2,144.53429072260377
0.21,158.73507355325305
0.22,173.97913903658832
0.23,190.48238988453699
0.24,208.07247956549185
0.25,227.05531001009655
0.26,247.80350594154794
0.27,270.1185762488728
0.28,293.7052476633548
0.29,318.34409467739783
0.3,343.8300963340864
0.31,369.95136594457983
0.32,396.4534668499157
0.33,423.0597282714805
0.34,449.6861426148699
0.35,476.325117883781
0.36,502.97273081459036
0.37,529.6217428419978
0.38,556.2691615525356
0.39,582.9147903163885
0.4,609.5579488240901
0.41,636.1942311216384
0.42,662.8189479888016
0.43,689.4294639443913
0.44,716.0082578489619
0.45,742.5064348580056
0.46,768.7831625285812
0.47,794.6037701119188
0.48,818.8755590163685
0.49,836.1531671465675
0.5,849.9482490264073
0.51,862.4896576156689
0.52,874.0800979611608
0.53,884.9245047809626
0.54,894.944382953104
0.55,904.0182026672338
0.56,911.9789002194548
0.57,918.6219147826203
0.58,923.6747024784341
0.59,927.0171859557178
0.6,929.093824625565
0.61,930.2471836652657
0.62,930.7947015465102
0.63,931.0823744757862
0.64,931.3192341054457
0.65,931.5366553786192
0.66,931.7354688198665
0.67,931.9187325207192
0.68,932.0921816746306
0.69,932.2561523979225
0.7,932.4105014172959
0.71,932.5551433210863
0.72,932.6902483233388
0.73,932.8184881795636
0.74,932.941081262817
0.75,933.0587366736668
0.76,933.1715540087566
0.77,933.2790049830164
0.78,933.3802971462953
0.79,933.4753697815465
0.8,933.5656404232035
0.81,933.6518082840059
0.82,933.7338733532391
0.83,933.8118917554639
0.84,933.8859572462793
0.85,933.9562395033252
0.86,934.023025742864
0.87,934.0858044142922
0.88,934.1436607410297
0.89,934.1973385107376
0.9,934.2468834748186
0.91,934.2923126590816
0.92,934.333717416841
0.93,934.3711830712331
0.94,934.4047288269302
0.95,934.4343501983047
0.96,934.4599186208845
0.97,934.4807491381804
0.98,934.4968744092001
0.99,934.5085545787813
1.0,934.5159372000995
1.01,934.5192017144747
1.02,934.5183866227638
1.03,934.5121071433243
1.04,934.499340873111
1.05,934.4799522512815
1.06,934.4533591427423
1.07,934.4178424135756
1.08,934.3742360218835
1.09,934.3228803617482
1.1,934.263848753296
1.11,934.197142079543
1.12,934.1227536026835
1.13,934.0403699066846
1.14,933.9458235248809
1.15,933.8326276771494
1.16,933.6980659413671
1.17,933.5423455159951
1.18,933.3665815211203
1.19,933.1715650959399
1.2,932.9574698179696
1.21,932.7193738096943
1.22,932.4487830819401
1.23,932.1442030397332
1.24,931.7977932269614
1.25,931.4082511161752
1.26,930.9567308223601
1.27,930.4300297078357
1.28,929.1300940496394
1.29,924.6528179508009
1.3,917.2826805624468
1.31,905.9509317574705
1.32,893.1227852617333
1.33,879.7151694797401
1.34,865.7520104633217
1.35,849.9983273721759
1.36,831.7581879459942
1.37,810.501125406588
1.38,784.3916879665895
1.39,757.7697084217951
1.4,731.1222323658969
1.41,704.4533980848789
1.42,677.7632589467069
1.43,651.0519106457291
1.44,624.3241974959952
1.45,597.5890250212218
1.46,570.8566072422462
1.47,544.1287527084929
1.48,517.4054215530317
1.49,490.6866109163004
1.5,463.9725371352489
1.51,437.26565037426656
1.52,410.57405577595006
1.53,383.9034383113111
1.54,357.258730716673
1.55,330.6476134321955
1.56,304.07182524913765
1.57,277.55250779094735
1.58,251.09849712491237
1.59,224.7132727679309
1.6,198.44343023224187
1.61,172.35458263158708
1.62,147.98525549080782
1.63,128.60334119523094
1.64,114.36099684916809
1.65,102.84597434770947
1.66,92.85559116500266
1.67,84.68436873539743
1.68,78.92671915585673
1.69,77.1974877248644
1.7,76.8328437693372
1.71,76.49397806229008
1.72,76.18078433563534
1.73,75.89314611692052
1.74,75.62868911952901
1.75,75.3819488966144
1.76,75.14864597748867
1.77,74.92829906970464
1.78,74.72090694466085
1.79,74.5268390506271
1.8,74.3473552916319
1.81,74.18153851183237
1.82,74.02841690810196
1.83,73.8879806674644
1.84,73.7597652119489
1.85,73.64135151830973
1.86,73.53242506060164
1.87,73.43298545107166
1.88,73.34301764277129
1.89,73.26223208354601
1.9,73.18902848134327
1.91,73.12302842793925
1.92,73.06426908589096
1.93,73.01291595608264
1.94,72.96902960997886
1.95,72.93292324809238
1.96,72.90312156464326
1.97,72.87905282334641
1.98,72.86067277283968
1.99,72.84778591088417
2.0,72.83892502984475
2.01,72.8336994815961
2.02,72.83222242920027
2.03,72.83451792768224
2.04,72.84057859780789
2.05,72.85015639638915
2.06,72.86307132032167
2.07,72.8793138533632
2.08,72.89869110180088
2.09,72.92028139394225
2.1,72.94317580789883
2.11,72.96660693729967
2.12,72.99000772937717
2.13,73.01337048378872
2.14,73.03654694211748
2.15,73.05929897686457
2.16,73.08160220376503
2.17,73.10329625992992
2.18,73.12431724627648
2.19,73.14463847939976
2.2,73.16433080059554
2.21,73.1834045333469
2.22,73.20176603521375
2.23,73.21935780856585
2.24,73.23593810119901
2.25,73.25085241750679
2.26,73.26391521584378
2.27,73.27498136060917
2.28,73.28402533290429
2.29,73.29118069620887
2.3,73.29670976043852
2.31,73.30054733660077
2.32,73.30268665268692
2.33,73.30307974279276
2.34,73.30160724310137
2.35,73.29831588067358
2.36,73.29307536714381
2.37,73.2858813008087
2.38,73.27691626889145
2.39,73.2663030867034
2.4,73.2540153317035
2.41,73.24005295384944
2.42,73.22442045944678
2.43,73.20688636985746
2.44,73.18720233564002
2.45,73.165481797712
2.46,73.14172487447202
2.47,73.1160594955513
2.48,73.08861747947985
2.49,73.05939917683315
2.5,73.02841755022001
2.51,72.99557064052118
2.52,72.96021085553575
2.53,72.92228835886611
2.54,72.88201210873004
2.55,72.8394128613493
2.56,72.7945960497054
2.57,72.74774626511939
2.58,72.69885822577112
2.59,72.64741031203727
2.6,72.59287932124381
2.61,72.53525732970326
2.62,72.47454425332063
2.63,72.41084611694903
2.64,72.34426541284067
2.65,72.27502388397448
2.66,72.20371137483998
2.67,72.13037139709314
2.68,72.05504556507911
2.69,71.97773386768358
2.7,71.898436262718
2.71,71.81715207401228
2.72,71.73363680113333
2.73,71.64764199946309
2.74,71.55944205993482
2.75,71.4691264480854
2.76,71.37679241707416
2.77,71.28398384041506
2.78,71.19172059978607
2.79,71.10017356361574
2.8,71.01028291946602
2.81,70.92481304769254
2.82,70.84441069107191
2.83,70.7691870532107
2.84,70.69923177658178
2.85,70.6345571516031
2.86,70.57516620252642
2.87,70.52271890921469
2.88,70.47901065560295
2.89,70.44458619882901
2.9,70.41990357045007
2.91,70.40497211159604
2.92,70.39988031241451
2.93,70.40663462793624
2.94,70.43053700854516
2.95,70.47249155817093
2.96,70.5363432177093
2.97,70.62244534091606
2.98,70.73077065610116
2.99,70.86132360754452
3.0,71.01418565282943
3.01,71.18949263819614
3.02,71.39691268631535
3.03,71.95392383001891
3.04,73.14617520905414
3.05,75.18246482462865
3.06,80.86068529384153
3.07,92.05168898263848
3.08,106.36035164215181
3.09,130.64618881426117
3.1,156.17122971106835
3.11,182.2415431496489
3.12,208.5817926529523
