Angle,Aire
5.94,88.31673496984466
5.95,87.60278536330483
5.96,86.938366697833
5.97,86.3235120938679
5.98,85.75873609159389
5.99,85.24419812775314
6.0,84.77984523663069
6.01,84.3655903403035
6.02,84.00128135398352
6.03,83.6868901560481
6.04,83.40671436348413
6.05,83.13854672482024
6.06,82.88222557316472
6.07,82.63805070350183
6.08,82.40645604197657
6.09,82.18729928268606
6.1,81.97606130087011
6.11,81.76754850321127
6.12,81.56182307200848
6.13,81.35888482700737
6.14,81.15873358868689
6.15,80.96156518238675
6.16,80.76800095801391
6.17,80.57812543350421
6.18,80.39197652800523
6.19,80.20954999710442
6.2,80.03084575753836
6.21,79.85586372700557
6.22,79.6851333462177
6.23,79.51983482635313
6.24,79.3600443287969
6.25,79.20566515350929
6.26,79.05619231058637
6.27,78.91272171411983
6.28,78.77814763842082
6.29,78.6528742534907
6.3,78.54817444952542
6.31,78.53184795527831
6.32,79.25764759446801
6.33,81.40134698048844
6.34,83.91581213197965
6.35,86.8449519452493
6.36,90.27013140982841
6.37,94.2047683328473
6.38,98.70102416289464
6.39,103.7997698281268
6.4,109.52014854280384
6.41,115.8718068507032
6.42,122.86912821211799
6.43,130.52919818465125
6.44,138.8774535769208
6.45,147.93942103032404
6.46,157.73951969166623
6.47,168.32965338522928
6.48,179.83131641844994
6.49,192.38264983206582
6.5,205.98391085631573
6.51,221.3149916828287
6.52,237.9529747907974
6.53,255.40817943401163
6.54,273.6171275583836
6.55,292.57919872903364
6.56,312.3250990319295
6.57,332.9310630051599
6.58,354.35530416615006
6.59,376.4577134387732
6.6,399.02446810802473
6.61,421.9737241676354
6.62,445.28505916395187
6.63,468.93412351062784
6.64,492.9136223452683
6.65,517.1439635170798
6.66,541.4601120381488
6.67,565.7095718545305
6.68,589.7836024340842
6.69,613.6016469076333
6.7,637.1067332017643
6.71,660.2808382506905
6.72,683.0870240286536
6.73,705.5091730341962
6.74,727.4590721717972
6.75,748.886347948633
6.76,769.7324900575295
6.77,789.926505812619
6.78,809.4606378053093
6.79,828.3195584305815
6.8,846.4831897028902
6.81,863.9129268511964
6.82,880.5727404575803
6.83,896.4034371923025
6.84,911.172898035609
6.85,924.7898911935965
6.86,937.4513628536293
6.87,948.5637774358571
6.88,958.4379579321942
6.89,967.5386978002712
6.9,975.8392753875376
6.91,983.3051155277811
6.92,989.8651849508581
6.93,995.3312223013305
6.94,999.6376667837817
6.95,1002.9886189966385
6.96,1005.2512577068176
6.97,1006.4962989566861
6.98,1007.3006405262428
6.99,1007.9052595966126
7.0,1008.3727999931017
7.01,1008.7621681244343
7.02,1009.0765137359411
7.03,1009.3349613810257
7.04,1009.5397968949974
7.05,1009.6817638060114
7.06,1009.758806262102
7.07,1009.7769592704384
7.08,1009.734430095266
7.09,1009.6245872810744
7.1,1009.4417663002039
7.11,1009.1845298116812
7.12,1008.8530343874926
7.13,1008.446111096977
7.14,1007.9552146390874
7.15,1007.3768871299479
7.16,1006.7092872263031
7.17,1005.9516168064602
7.18,1005.1008137014644
7.19,1004.1514997883544
7.2,1003.1019696540702
7.21,1001.9517872483763
7.22,1000.6995867103227
7.23,999.3403659680813
7.24,997.8699381067885
7.25,996.2903484849098
7.26,994.5992618884881
7.27,992.7929727437747
7.28,990.8655697386481
7.29,988.8152039037926
7.3,986.6421354036603
7.31,984.3502523860126
7.32,981.9415821763207
7.33,979.4173913611149
7.34,976.7775476027621
7.35,974.0221497032622
7.36,971.1557187232978
7.37,968.1798119839063
7.38,965.0956617818312
7.39,961.9101552577999
7.4,958.6294994080869
7.41,955.2634342248648
7.42,951.816285938641
7.43,948.290599316857
7.44,944.6882701416899
7.45,941.0153160798624
7.46,937.2797531597504
7.47,933.4841305626104
7.48,929.6303082573451
7.49,925.721335851698
7.5,921.7652401350873
7.51,917.7657118136453
7.52,913.7235083506419
7.53,909.640628410253
7.54,905.520839128733
7.55,901.3709395290532
7.56,897.191353103183
7.57,892.983671209983
7.58,888.7483546957063
7.59,884.490500635563
7.6,880.2135895784043
7.61,875.9179722614568
7.62,871.604784683799
7.63,867.274374816562
7.64,862.9302562637591
7.65,858.575500878656
7.66,854.2102690566009
7.67,849.8348654272417
7.68,845.4500265235232
7.69,841.0566566641362
7.7,836.657809429619
7.71,832.2543644427748
7.72,827.8464628069171
7.73,823.4341354645744
7.74,819.0180188118196
7.75,814.5986704722355
7.76,810.1771974158305
7.77,805.7538170258313
7.78,801.3290334911269
7.79,796.9027976246132
7.8,792.4756289395104
7.81,788.0480675776312
7.82,783.6203612238849
7.83,779.1924628208425
7.84,774.7644219572825
7.85,770.3362518806433
7.86,765.9080817268482
7.87,761.4799129483513
7.88,757.0518882067814
7.89,752.624120455784
7.9,748.1966680859098
7.91,743.7695990800136
7.92,739.3430574232287
7.93,734.9170798693415
7.94,730.4912728845192
7.95,726.0654495388566
7.96,721.6398469280258
7.97,717.2147297489681
7.98,712.7900732266517
7.99,708.3657194664721
8.0,703.9418363730384
8.01,699.5185032058504
8.02,695.0956821249488
8.03,690.673237268234
8.04,686.2511325545105
8.05,681.8295173070333
8.06,677.408437105313
8.07,672.9878327051237
8.08,668.5675362616608
8.09,664.1474753573376
8.1,659.7276870912667
8.11,655.3083808344096
8.12,650.8895007749518
8.13,646.4708971726045
8.14,642.0524948596506
8.15,637.6342670971713
8.16,633.2162113209686
8.17,628.7984794793019
8.18,624.3809579326906
8.19,619.9634933473783
8.2,615.5460029251581
8.21,611.1284155220645
8.22,606.7106656409635
8.23,602.2928409996872
8.24,597.8759135716488
8.25,593.461267453297
8.26,589.0487806403813
8.27,584.6383051583172
8.28,580.2299329699096
8.29,575.8235872125033
8.3,571.4194623370174
8.31,567.0189352641559
8.32,562.622487120127
8.33,558.2301128609344
8.34,553.8416767043414
8.35,549.4577993258354
8.36,545.078813666324
8.37,540.7055982090815
8.38,536.3393153619091
8.39,531.9799348383167
8.4,527.6274299070673
8.41,523.2816723153229
8.42,518.9422753806132
8.43,514.6091280159619
8.44,510.28232337398026
8.45,505.9616010525941
8.46,501.6468626096926
8.47,497.3381154074218
8.48,493.0350468530412
8.49,488.73739109633823
8.5,484.4451342357679
8.51,480.1581783140914
8.52,475.8764346555028
8.53,471.5999382989773
8.54,467.32867539669127
8.55,463.0623721004362
8.56,458.80082135424715
8.57,454.543908762378
8.58,450.29158943171205
8.59,446.0439764410946
8.6,441.80092513927116
8.61,437.56208286287847
8.62,433.3276273129312
8.63,429.0975483060161
8.64,424.8717696501663
8.65,420.64998249484466
8.66,416.4317753607554
8.67,412.21718711954736
8.68,408.0059632028972
8.69,403.7980205616562
8.7,399.593449616966
8.71,395.3925386179765
8.72,391.1950017048683
8.73,387.00145663832836
8.74,382.8120100789482
8.75,378.6259913622773
8.76,374.4429757638315
8.77,370.26224052931695
8.78,366.0834943054825
8.79,361.9072944665895
8.8,357.7337541181329
8.81,353.562874976895
8.82,349.3948715944103
8.83,345.2301270782879
8.84,341.06934271191506
8.85,336.9135941351514
8.86,332.76323713578324
8.87,328.6182790946242
8.88,324.47889029685695
8.89,320.345182662885
8.9,316.21725330577425
8.91,312.09556759132977
8.92,307.9874968553509
8.93,303.89571700138265
8.94,299.820212132532
8.95,295.7609819884164
8.96,291.7179236371359
8.97,287.6909226067351
8.98,283.68019583060624
8.99,279.68639857980196
9.0,275.7096620359628
9.01,271.7499738228497
9.02,267.8071574971848
9.03,263.88117420693203
9.04,259.9722582647183
9.05,256.0815609678244
9.06,252.2088512820994
9.07,248.35405214403013
9.08,244.5170291487305
9.09,240.69768111540273
9.1,236.8963801281934
9.11,233.11451592875878
9.12,229.35237871928868
9.13,225.60959448604734
9.14,221.8856753267827
9.15,218.18053165022138
9.16,214.49549558375685
9.17,210.8313664594035
9.18,207.1877176673901
